Tick,Quality,type,Task
2986.3,19.0568943869945,Order348-10,Task 8500
2991.3,20.507845576707645,Order353-9,Task 8509
2991.3,24.40374163575011,Order353-1,Task 8501
2992.3,9.256116131471204,Order353-3,Task 8503
2992.3,24.141261672900008,Order353-2,Task 8502
2993.3,27.668311761435213,Order353-2,Task 8522
2995.3,25.523336541104605,Order353-9,Task 8529
2996.3,24.725283542459728,Order353-1,Task 8521
2998.3,10.095188395254816,Order353-3,Task 8523
3016.3,28.169451404839197,Order352-5,Task 8575
3053.3,16.07882128572608,Order353-9,Task 8608
3053.3,21.538493428246593,Order353-1,Task 8600
3054.3,21.506047463456262,Order353-2,Task 8601
3054.3,8.880904448839237,Order353-3,Task 8602
3067.3,13.042866276151592,Order353-9,Task 8618
3067.3,22.781207558381563,Order353-1,Task 8610
3068.3,15.794463957422138,Order353-2,Task 8611
3068.3,11.512502977106486,Order353-3,Task 8612
3122.3,22.873559245200052,Order348-10,Task 8669
3166.3,20.294123829975792,Order353-1,Task 8710
3166.3,19.866827541521317,Order353-9,Task 8718
3167.3,17.74060468785988,Order353-2,Task 8711
3167.3,9.028870827830687,Order353-3,Task 8712
3223.3,17.895180409842222,Order352-5,Task 8753
3251.3,19.105251286904142,Order352-5,Task 8782
3265.0,24.45680879993653,Order348-10,Task 8816
3268.0,28.569912395973518,Order348-10,Task 8836
3272.3,13.997127006161511,Order352-5,Task 8841
3276.3,17.081886898514878,Order352-5,Task 8860
3304.3,26.20791583807777,Order348-10,Task 8894
3326.3,20.742100724214406,Order353-1,Task 8933
3326.3,23.27003155874937,Order353-9,Task 8941
3328.3,11.12135349124652,Order353-3,Task 8935
3328.3,14.850413634402669,Order353-2,Task 8934
3353.3,25.595113209984177,Order348-10,Task 8952
3358.3,19.069162416604694,Order353-9,Task 8981
3358.3,25.90779834881397,Order353-1,Task 8973
3359.3,27.241589152292473,Order348-10,Task 8972
3360.3,17.714067433380258,Order353-2,Task 8974
3360.3,11.335406777576717,Order353-3,Task 8975
3366.3,20.46390172915188,Order352-5,Task 8987
3390.3,26.929278069539027,Order352-5,Task 9045
3406.3,23.397521860863932,Order353-1,Task 9070
3406.3,17.67164404736899,Order353-9,Task 9078
3407.3,14.415232786127367,Order353-3,Task 9072
3407.3,17.23127053291534,Order353-2,Task 9071
